Elevation (metres);Meter från start;Lutning i grader
18,8;2813642;0,260
18,9;2813650;0,716
19,1;2813678;0,409
19,1;2813709;0,000
19;2813754;-0,127
19;2813759;0,000
19,3;2813784;0,688
19,7;2813804;1,146
20,2;2813829;1,146
20,3;2813833;1,432
21,3;2813865;1,790
21,4;2813913;0,119
21,1;2813973;-0,286
21,7;2814033;0,573
21,8;2814036;1,909
21,5;2814098;-0,277
22,5;2814195;0,591
23,2;2814291;0,418
23,7;2814388;0,295
25;2814484;0,776
25,3;2814581;0,177
26,5;2814650;0,996
26,6;2814719;0,083
27;2814793;0,310
27,3;2814866;0,235
28;2814940;0,542
27,9;2814961;-0,273
28,6;2815032;0,565
30,6;2815102;1,637
31,1;2815146;0,651
32,1;2815240;0,610
33,3;2815334;0,731
32,8;2815428;-0,305
32,2;2815522;-0,366
33,9;2815616;1,036
33,9;2815710;0,000
34,8;2815804;0,549
34,3;2815898;-0,305
36,6;2815992;1,402
36,9;2816019;0,637
37;2816095;0,075
37,3;2816170;0,229
37,9;2816227;0,603
38;2816283;0,102
38,1;2816351;0,084
38,3;2816374;0,498
38,8;2816428;0,531
39,3;2816477;0,585
39,2;2816558;-0,071
40;2816649;0,504
40,6;2816741;0,374
41,9;2816833;0,810
42,3;2816925;0,249
43,3;2817016;0,630
44,3;2817089;0,785
45,7;2817161;1,114
46,5;2817229;0,674
47;2817283;0,531
47;2817337;0,000
46,9;2817403;-0,087
47,1;2817457;0,212
47,8;2817510;0,757
48;2817573;0,182
48;2817590;0,000
48,2;2817609;0,603
49,3;2817690;0,778
50;2817772;0,489
51,5;2817854;1,048
52;2817935;0,354
52,7;2817999;0,627
53,7;2818063;0,895
55,1;2818145;0,978
55,9;2818228;0,552
56,5;2818300;0,477
57,2;2818384;0,477
57,5;2818427;0,400
57,3;2818478;-0,225
57,4;2818495;0,337
57,5;2818509;0,409
58;2818524;1,909
58,5;2818542;1,591
58,8;2818552;1,718
59,3;2818574;1,302
59,9;2818607;1,042
60,3;2818641;0,674
60,9;2818713;0,477
60,7;2818728;-0,764
60,5;2818743;-0,764
60,3;2818753;-1,146
60;2818785;-0,537
60,1;2818801;0,358
60,3;2818824;0,498
60,5;2818834;1,146
61;2818860;1,102
62;2818891;1,848
62,6;2818909;1,909
62,9;2818924;1,146
63,8;2819011;0,593
63;2819099;-0,521
62,9;2819152;-0,108
62,9;2819159;0,000
64,2;2819253;0,792
64,4;2819347;0,122
64,3;2819405;-0,099
64,6;2819467;0,277
66,4;2819526;1,747
66,8;2819585;0,388
66,8;2819643;0,000
66,9;2819680;0,155
67;2819707;0,212
66,8;2819730;-0,498
66,7;2819750;-0,286
66,2;2819779;-0,988
66;2819819;-0,286
66;2819858;0,000
67,3;2819935;0,967
67,7;2819951;1,432
71;2820034;2,277
72;2820118;0,682
72;2820201;0,000
73,6;2820285;1,091
74,7;2820381;0,656
75,3;2820476;0,362
76,8;2820572;0,895
77,8;2820667;0,603
79,6;2820763;1,074
80;2820859;0,239
80,2;2820954;0,121
82;2821050;1,074
83;2821145;0,603
83,8;2821241;0,477
85,6;2821337;1,074
87,7;2821432;1,266
89,5;2821515;1,242
90,9;2821598;0,966
91;2821671;0,078
91,3;2821743;0,239
92,4;2821816;0,863
92,5;2821851;0,164
95,1;2821949;1,520
97,2;2822046;1,240
98,4;2822144;0,702
99,7;2822214;1,064
100,5;2822284;0,655
101,3;2822358;0,619
101,4;2822433;0,076
103,4;2822508;1,528
105;2822601;0,986
105,1;2822640;0,147
105;2822655;-0,382
105,1;2822735;0,072
106;2822817;0,629
106,8;2822903;0,533
106,9;2822973;0,082
106,1;2823037;-0,716
105,9;2823063;-0,441
106,6;2823144;0,495
106,6;2823151;0,000
107;2823196;0,509
107,4;2823226;0,764
107,7;2823284;0,296
107,8;2823314;0,191
107,7;2823338;-0,239
106,2;2823401;-1,364
105,1;2823470;-0,913
105,4;2823540;0,246
105,5;2823599;0,097
105,7;2823659;0,191
104,4;2823758;-0,752
103;2823838;-1,003
103,3;2823918;0,215
103,9;2823998;0,430
104,3;2824078;0,286
103,5;2824167;-0,515
102,1;2824255;-0,911
102,1;2824344;0,000
102,8;2824433;0,451
103,8;2824512;0,725
105;2824591;0,870
106;2824644;1,081
107,4;2824696;1,542
108,8;2824766;1,146
109;2824835;0,166
109,8;2824904;0,664
112,2;2824988;1,637
113,4;2825072;0,818
114,6;2825133;1,127
116;2825183;1,604
116,6;2825238;0,625
116,8;2825293;0,208
117,1;2825383;0,191
117,7;2825446;0,546
117,8;2825514;0,084
116,1;2825599;-1,146
114,8;2825696;-0,768
114,1;2825756;-0,668
114,1;2825810;0,000
115;2825864;0,955
116,2;2825912;1,432
116,2;2825972;0,000
116,4;2826011;0,294
116,4;2826088;0,000
116,3;2826128;-0,143
116,3;2826202;0,000
117;2826299;0,413
118,4;2826353;1,485
119,7;2826407;1,379
121,8;2826494;1,383
123,7;2826560;1,649
124,1;2826574;1,637
126,5;2826634;2,291
127,6;2826671;1,703
127,9;2826709;0,452
127,5;2826763;-0,424
127,5;2826816;0,000
129,1;2826897;1,132
131,3;2826973;1,658
134,1;2827053;2,005
136,6;2827130;1,860
137,7;2827200;0,900
137,7;2827231;0,000
136,9;2827307;-0,603
136,8;2827325;-0,318
136,1;2827398;-0,549
137,3;2827481;0,828
137,6;2827540;0,291
138;2827598;0,395
139;2827657;0,971
140,7;2827714;1,708
142,8;2827796;1,467
144,1;2827866;1,064
146,5;2827954;1,562
147,7;2828033;0,870
147,3;2828098;-0,353
147,5;2828152;0,212
146,5;2828224;-0,796
145,3;2828268;-1,562
144;2828325;-1,307
143,4;2828381;-0,614
143,2;2828438;-0,201
142,4;2828506;-0,674
141;2828582;-1,055
139,2;2828658;-1,357
137,8;2828755;-0,827
135,8;2828853;-1,169
133,3;2828951;-1,461
131,7;2829023;-1,273
129,9;2829095;-1,432
128,2;2829167;-1,353
126,9;2829264;-0,768
126,7;2829281;-0,674
125,9;2829355;-0,619
125,1;2829419;-0,716
125;2829442;-0,249
125;2829465;0,000
124,7;2829512;-0,366
123,4;2829563;-1,460
122,4;2829618;-1,042
121,1;2829672;-1,379
119,6;2829733;-1,409
118,4;2829782;-1,403
117,3;2829825;-1,465
116,4;2829883;-0,889
115,6;2829950;-0,684
115,1;2830002;-0,551
115,1;2830065;0,000
115,1;2830123;0,000
115;2830191;-0,084
115;2830240;0,000
114,7;2830297;-0,302
114,1;2830338;-0,838
113,6;2830364;-1,102
113,5;2830398;-0,169
113,9;2830459;0,376
113,4;2830477;-1,591
113,1;2830491;-1,228
112;2830578;-0,724
112;2830607;0,000
112;2830636;0,000
111,9;2830675;-0,147
111,6;2830709;-0,506
111,3;2830734;-0,688
111,1;2830767;-0,347
111;2830839;-0,080
110,9;2830897;-0,099
110,9;2830913;0,000
111;2830932;0,302
110,8;2831019;-0,132
110,7;2831103;-0,068
110,4;2831177;-0,232
109,7;2831217;-1,003
109,4;2831234;-1,011
109,2;2831251;-0,674
109,3;2831301;0,115
109,7;2831366;0,353
109,1;2831418;-0,661
108,3;2831470;-0,881
107,5;2831547;-0,595
107,1;2831623;-0,302
106,3;2831700;-0,595
105,6;2831784;-0,477
106;2831832;0,477
104,3;2831875;-2,264
103;2831919;-1,692
103;2831969;0,000
103,1;2832021;0,110
103,1;2832075;0,000
103;2832130;-0,104
102,5;2832182;-0,551
102;2832227;-0,637
102,4;2832275;0,477
102,5;2832332;0,101
102,2;2832382;-0,344
102,2;2832435;0,000
102;2832492;-0,201
101,9;2832535;-0,133
100,8;2832576;-1,537
99,5;2832629;-1,405
98,3;2832711;-0,838
98;2832785;-0,232
96,3;2832868;-1,173
96;2832952;-0,205
95,5;2833048;-0,298
94,3;2833144;-0,716
94,2;2833241;-0,059
95;2833317;0,603
94,8;2833392;-0,153
93,9;2833468;-0,678
93,9;2833547;0,000
94,4;2833625;0,367
95,1;2833723;0,409
95,8;2833786;0,637
96,2;2833817;0,739
96,3;2833840;0,249
95,3;2833920;-0,716
95,2;2834000;-0,072
95;2834095;-0,121
94,3;2834190;-0,422
93,8;2834285;-0,302
93;2834379;-0,488
92,6;2834476;-0,236
92,6;2834550;0,000
92,3;2834625;-0,229
91,9;2834689;-0,358
91,5;2834780;-0,252
92,5;2834871;0,630
91,2;2834971;-0,745
89;2835070;-1,273
88,1;2835170;-0,516
87,7;2835270;-0,229
86,8;2835370;-0,516
86,9;2835461;0,063
86;2835552;-0,567
85,1;2835642;-0,573
83,8;2835733;-0,818
84,7;2835824;0,567
84;2835915;-0,441
83,7;2836005;-0,191
83,5;2836095;-0,127
82,8;2836184;-0,451
82;2836273;-0,515
82,6;2836363;0,382
82,6;2836364;0,000
82,6;2836450;0,000
82,4;2836504;-0,212
82,4;2836517;0,000
82,1;2836616;-0,174
80,8;2836709;-0,801
79,6;2836803;-0,731
79,3;2836897;-0,183
79,1;2836990;-0,123
78,6;2837084;-0,305
78,6;2837178;0,000
78,4;2837271;-0,123
78;2837366;-0,241
77,8;2837393;-0,424
76,8;2837491;-0,585
76,9;2837588;0,059
75,8;2837640;-1,212
75,1;2837691;-0,786
74,8;2837776;-0,202
74,8;2837825;0,000
75,2;2837896;0,323
75,7;2837959;0,455
75,9;2838022;0,182
75,3;2838077;-0,625
75,1;2838132;-0,208
75,1;2838158;0,000
74,6;2838252;-0,305
73,9;2838334;-0,489
72,2;2838400;-1,475
71,9;2838467;-0,257
72;2838489;0,260
72,8;2838557;0,674
72,3;2838625;-0,421
71,4;2838693;-0,758
71;2838789;-0,239
71,8;2838886;0,473
70,1;2838982;-1,015
68,1;2839079;-1,181
65,8;2839175;-1,372
67,2;2839263;0,911
66,8;2839351;-0,260
67,1;2839450;0,174
67,6;2839550;0,286
68,5;2839649;0,521
68,8;2839679;0,573
68,3;2839752;-0,392
67,2;2839844;-0,685
67,3;2839935;0,063
69;2840027;1,059
68,9;2840118;-0,063
68,5;2840204;-0,266
70;2840290;0,999
69,6;2840376;-0,266
69,6;2840461;0,000
70;2840547;0,266
69,9;2840557;-0,573
69;2840633;-0,678
68;2840709;-0,754
68,1;2840781;0,080
67,6;2840853;-0,398
66,9;2840934;-0,495
66,7;2841016;-0,140
66,9;2841097;0,141
66,6;2841179;-0,210
66;2841261;-0,419
66;2841343;0,000
66;2841426;0,000
66,1;2841508;0,070
66,9;2841591;0,552
67;2841668;0,074
66,9;2841745;-0,074
65,8;2841836;-0,693
66,2;2841927;0,252
66,7;2842025;0,292
66,6;2842122;-0,059
66,1;2842220;-0,292
67;2842318;0,526
67;2842395;0,000
66,8;2842471;-0,151
64,3;2842548;-1,860
64,1;2842553;-2,291
64,7;2842610;0,603
65,4;2842666;0,716
65,4;2842671;0,000
65,9;2842737;0,434
66;2842814;0,074
66;2842878;0,000
65,8;2842892;-0,818
65,4;2842921;-0,790
64,6;2842984;-0,728
64;2843028;-0,781
63;2843116;-0,651
63,2;2843199;0,138
63,8;2843251;0,661
64,9;2843304;1,189
65,7;2843374;0,655
65,9;2843427;0,216
66,6;2843481;0,743
66,7;2843579;0,058
67,4;2843644;0,617
68,4;2843708;0,895
68,4;2843776;0,000
68;2843865;-0,258
67;2843955;-0,637
67,3;2843998;0,400
67,6;2844060;0,277
68;2844111;0,449
68,1;2844161;0,115
68,6;2844248;0,329
69;2844334;0,266
68,9;2844421;-0,066
69;2844507;0,067
69;2844605;0,000
69,8;2844683;0,588
70,6;2844761;0,588
68,8;2844860;-1,042
68,3;2844958;-0,292
69,7;2845057;0,810
70,3;2845155;0,351
70;2845254;-0,174
70,5;2845352;0,292
70,9;2845450;0,234
70,5;2845549;-0,231
70,8;2845647;0,175
71,6;2845746;0,463
71,2;2845844;-0,234
71,9;2845943;0,405
72,6;2846022;0,508
73,5;2846102;0,645
72,9;2846181;-0,435
72;2846261;-0,645
71,8;2846348;-0,132
72;2846435;0,132
72,8;2846522;0,527
73,8;2846609;0,659
73,8;2846696;0,000
74;2846783;0,132
74;2846866;0,000
74;2846948;0,000
74;2847027;0,000
73,6;2847126;-0,231
74;2847226;0,229
74,8;2847321;0,482
75,7;2847417;0,537
75,9;2847497;0,143
75,6;2847578;-0,212
76;2847653;0,306
75,6;2847720;-0,342
75;2847788;-0,506
75,5;2847861;0,392
76;2847935;0,387
76;2848009;0,000
76,5;2848095;0,333
77;2848181;0,333
77;2848276;0,000
77;2848371;0,000
77;2848467;0,000
76,9;2848562;-0,060
77,1;2848661;0,116
78;2848761;0,516
78;2848860;0,000
77,9;2848959;-0,058
77;2849052;-0,554
77;2849144;0,000
78;2849228;0,682
78;2849312;0,000
78,6;2849396;0,409
78,1;2849467;-0,403
77,8;2849537;-0,246
77,3;2849607;-0,409
78,5;2849670;1,091
78,7;2849733;0,182
78,6;2849811;-0,073
77,7;2849896;-0,607
77;2849958;-0,647
77,4;2850020;0,370
78,6;2850089;0,996
78,6;2850091;0,000
79,3;2850145;0,743
79,8;2850181;0,796
79,8;2850239;0,000
79,7;2850297;-0,099
79,2;2850373;-0,377
79,5;2850449;0,226
79;2850526;-0,372
78,7;2850604;-0,220
79;2850683;0,218
79;2850762;0,000
79,5;2850845;0,345
80,3;2850929;0,546
81,6;2851013;0,887
81,8;2851097;0,136
80,8;2851185;-0,651
80,7;2851274;-0,064
81;2851362;0,195
80,5;2851451;-0,322
81,4;2851539;0,586
82;2851628;0,386
81,7;2851691;-0,273
81,7;2851754;0,000
82,5;2851836;0,559
82,6;2851917;0,071
81,6;2851999;-0,699
81,7;2852081;0,070
82,1;2852163;0,279
83,5;2852246;0,966
83;2852329;-0,345
82,2;2852413;-0,546
82,9;2852492;0,508
83,2;2852572;0,215
83;2852647;-0,153
83,4;2852734;0,263
83,8;2852821;0,263
83,9;2852878;0,101
83,7;2852898;-0,573
84,7;2852968;0,818
84,6;2853021;-0,108
84,3;2853040;-0,905
84;2853097;-0,302
84,4;2853138;0,559
85;2853220;0,419
84,9;2853306;-0,067
84,1;2853365;-0,777
84,2;2853424;0,097
85,1;2853498;0,697
85,8;2853572;0,542
86;2853641;0,166
85,2;2853710;-0,664
85;2853768;-0,198
85,1;2853826;0,099
86;2853910;0,614
85,5;2853971;-0,470
85,4;2854031;-0,095
86,3;2854112;0,637
86,6;2854212;0,172
86,4;2854312;-0,115
85,8;2854412;-0,344
86,3;2854511;0,289
87,3;2854611;0,573
88;2854711;0,401
88;2854811;0,000
88;2854911;0,000
88,4;2855010;0,231
89,4;2855110;0,573
88,8;2855210;-0,344
89,4;2855310;0,344
90;2855409;0,347
90,8;2855473;0,716
91,7;2855536;0,818
91,8;2855631;0,060
92;2855729;0,117
91,9;2855780;-0,112
91,8;2855797;-0,337
91,9;2855877;0,072
92,8;2855962;0,607
91,6;2856056;-0,731
91,1;2856091;-0,818
91,1;2856094;0,000
91,6;2856152;0,494
91,6;2856200;0,000
91,6;2856233;0,000
91,8;2856257;0,477
92,4;2856300;0,799
92,9;2856330;0,955
91;2856426;-1,134
90,9;2856448;-0,260
91,1;2856528;0,143
91,1;2856609;0,000
90,2;2856689;-0,645
91,2;2856770;0,707
90,7;2856867;-0,295
90,8;2856965;0,058
90,9;2857063;0,058
90,9;2857100;0,000
90,7;2857185;-0,135
91,4;2857271;0,466
92;2857328;0,603
92;2857386;0,000
91,5;2857437;-0,562
91,2;2857488;-0,337
91,9;2857546;0,691
92,9;2857604;0,988
93,7;2857662;0,790
93,9;2857720;0,198
94,5;2857795;0,458
94,2;2857870;-0,229
94,8;2857945;0,458
96,7;2858040;1,146
97,7;2858136;0,597
98,3;2858231;0,362
99,5;2858326;0,724
100;2858422;0,298
100,7;2858517;0,422
101,3;2858612;0,362
100,8;2858708;-0,298
101,5;2858803;0,422
101,9;2858875;0,318
102,3;2858948;0,314
102,5;2859026;0,147
102,8;2859076;0,344
103;2859115;0,294
103,1;2859149;0,169
104;2859246;0,532
104;2859283;0,000
104,2;2859309;0,441
104,6;2859343;0,674
105;2859393;0,458
105;2859452;0,000
105,8;2859523;0,646
105,9;2859581;0,099
106,4;2859639;0,494
106,9;2859721;0,349
107;2859803;0,070
107;2859885;0,000
107,8;2859967;0,559
107,9;2859974;0,818
108,1;2860068;0,122
109;2860161;0,554
109,6;2860255;0,366
110,8;2860349;0,731
111;2860442;0,123
112,2;2860536;0,731
112,6;2860630;0,244
114,3;2860723;1,047
115,9;2860817;0,975
116,2;2860911;0,183
115,9;2861005;-0,183
115,8;2861098;-0,062
116,7;2861192;0,549
116,8;2861275;0,069
115;2861357;-1,258
115,1;2861440;0,069
115,8;2861506;0,608
116;2861571;0,176
116;2861662;0,000
116,8;2861752;0,509
116,6;2861842;-0,127
116,3;2861932;-0,191
116,2;2861944;-0,477
116,9;2862039;0,422
116,7;2862134;-0,121
116;2862228;-0,427
115,9;2862323;-0,060
116;2862418;0,060
115,8;2862512;-0,122
116,2;2862607;0,241
115,8;2862701;-0,244
115;2862796;-0,482
115;2862891;0,000
115,2;2862985;0,122
115,9;2863080;0,422
116;2863174;0,061
116;2863269;0,000
116,9;2863364;0,543
116,9;2863458;0,000
117,6;2863553;0,422
117,6;2863559;0,000
118,4;2863617;0,790
118,9;2863675;0,494
118,8;2863738;-0,091
118,7;2863801;-0,091
117,1;2863901;-0,917
117,4;2864000;0,174
117,7;2864099;0,174
117,7;2864198;0,000
117,4;2864298;-0,172
117,4;2864375;0,000
116,5;2864452;-0,670
116;2864547;-0,302
116;2864642;0,000
115,3;2864729;-0,461
115,2;2864816;-0,066
114,7;2864903;-0,329
114;2864990;-0,461
114;2865077;0,000
114,3;2865163;0,200
114,6;2865260;0,177
114,4;2865357;-0,118
115;2865454;0,354
114,7;2865550;-0,179
115,2;2865647;0,295
116,8;2865744;0,945
118,1;2865841;0,768
117,3;2865938;-0,473
117;2866035;-0,177
117,1;2866045;0,573
117,3;2866138;0,123
117,1;2866230;-0,125
117,1;2866323;0,000
117;2866397;-0,077
117,7;2866471;0,542
118,8;2866550;0,798
119;2866639;0,129
120;2866727;0,651
120;2866816;0,000
120;2866905;0,000
120,5;2866994;0,322
120,3;2867084;-0,127
120,9;2867174;0,382
121;2867264;0,064
121;2867354;0,000
121;2867444;0,000
121;2867534;0,000
120,2;2867624;-0,509
120;2867718;-0,122
120;2867812;0,000
120,5;2867907;0,302
121,6;2868001;0,670
121;2868095;-0,366
120,8;2868189;-0,122
119,5;2868283;-0,792
119,6;2868377;0,061
119,9;2868472;0,181
119;2868566;-0,549
118,9;2868660;-0,061
118,9;2868754;0,000
119,7;2868848;0,488
120,9;2868942;0,731
120,9;2869036;0,000
121,4;2869131;0,302
121,9;2869225;0,305
122,8;2869277;0,992
124;2869329;1,322
124,8;2869382;0,865
124,5;2869435;-0,324
123,9;2869481;-0,747
123,6;2869518;-0,465
122,4;2869605;-0,790
122,4;2869677;0,000
122,9;2869755;0,367
123,3;2869822;0,342
123,3;2869889;0,000
122,9;2869944;-0,417
122,7;2870001;-0,201
122,5;2870057;-0,205
121,9;2870146;-0,386
120,2;2870235;-1,094
119;2870325;-0,764
117,7;2870414;-0,837
116,8;2870503;-0,579
117,1;2870592;0,193
116,2;2870681;-0,579
117,9;2870758;1,265
119,1;2870834;0,905
120,2;2870911;0,818
119,8;2870987;-0,302
121,5;2871062;1,298
123,6;2871141;1,523
124,6;2871220;0,725
125,4;2871313;0,493
125,9;2871406;0,308
126,4;2871496;0,318
127;2871585;0,386
126,3;2871675;-0,446
125,6;2871765;-0,446
125,7;2871854;0,064
125,9;2871944;0,127
125,2;2872033;-0,451
125,6;2872123;0,255
127,1;2872194;1,210
127,4;2872246;0,331
127,9;2872298;0,551
128,8;2872330;1,611
130,1;2872401;1,049
130,6;2872472;0,403
130,9;2872532;0,286
131,4;2872598;0,434
131,5;2872621;0,249
131,5;2872622;0,000
131,7;2872658;0,318
131,9;2872686;0,409
132,9;2872723;1,548
134,7;2872816;1,109
135,5;2872855;1,175
135,9;2872877;1,042
136,5;2872913;0,955
137,1;2872968;0,625
137,4;2873018;0,344
137,9;2873056;0,754
138,8;2873106;1,031
139,6;2873159;0,865
140,5;2873217;0,889
140,8;2873270;0,324
140,3;2873319;-0,585
140,5;2873369;0,229
142;2873431;1,386
142,8;2873469;1,206
143,4;2873504;0,982
143,6;2873524;0,573
143,8;2873542;0,637
144,3;2873571;0,988
144,7;2873590;1,206
145;2873623;0,521
145,2;2873681;0,198
143,8;2873739;-1,383
144;2873827;0,130
143,6;2873916;-0,258
141,3;2874004;-1,497
139,4;2874068;-1,700
139,2;2874132;-0,179
140,5;2874215;0,897
140,2;2874298;-0,207
140,2;2874311;0,000
140,3;2874349;0,151
140,3;2874388;0,000
140,1;2874433;-0,255
140,2;2874493;0,095
140,3;2874548;0,104
140,3;2874602;0,000
139,1;2874668;-1,042
139,5;2874733;0,353
139,6;2874806;0,078
139,6;2874878;0,000
139,6;2874936;0,000
139,7;2874993;0,101
140,4;2875044;0,786
141;2875109;0,529
142;2875196;0,659
142,2;2875283;0,132
142,2;2875295;0,000
141,7;2875378;-0,345
142,6;2875465;0,593
143,6;2875533;0,843
144,2;2875601;0,506
143,5;2875669;-0,590
142,6;2875746;-0,670
142,9;2875823;0,223
140,9;2875900;-1,488
141;2875976;0,075
140,2;2876073;-0,473
139,6;2876170;-0,354
139,2;2876245;-0,306
138,7;2876320;-0,382
138;2876395;-0,535
137;2876485;-0,637
136;2876575;-0,637
135;2876665;-0,637
134,4;2876755;-0,382
134,3;2876792;-0,155
133,7;2876878;-0,400
132,4;2876964;-0,866
131,7;2877056;-0,436
131,8;2877148;0,062
132,5;2877241;0,431
133,7;2877333;0,747
133;2877426;-0,431
132;2877518;-0,623
132,7;2877611;0,431
132,9;2877703;0,125
132,2;2877796;-0,431
133,7;2877888;0,934
134,9;2877981;0,739
136,3;2878073;0,872
138,4;2878166;1,294
139;2878256;0,382
138,5;2878347;-0,315
138,7;2878438;0,126
139,6;2878529;0,567
139,8;2878620;0,126
139,8;2878710;0,000
139,1;2878801;-0,441
138,2;2878892;-0,567
140,2;2878983;1,259
140,5;2879074;0,189
139,4;2879159;-0,741
139,7;2879244;0,202
141;2879329;0,876
140,8;2879428;-0,116
139,3;2879522;-0,914
139,4;2879594;0,080
139,6;2879667;0,157
139,6;2879671;0,000
140;2879731;0,382
140;2879792;0,000
140,4;2879848;0,409
140;2879904;-0,409
138,3;2879974;-1,391
137;2880071;-0,768
137;2880105;0,000
136,8;2880157;-0,220
135,8;2880252;-0,603
135,6;2880267;-0,764
135,2;2880317;-0,458
134,9;2880343;-0,661
134,5;2880372;-0,790
134,3;2880394;-0,521
134,1;2880403;-1,273
134;2880455;-0,110
134;2880507;0,000
134;2880585;0,000
133,7;2880658;-0,235
132;2880720;-1,571
130,8;2880791;-0,968
130,1;2880861;-0,573
130;2880932;-0,081
130;2881022;0,000
129;2881100;-0,735
127,8;2881178;-0,881
127,5;2881243;-0,264
126,8;2881313;-0,573
125,5;2881384;-1,049
124,8;2881470;-0,466
123,9;2881556;-0,600
123,1;2881642;-0,533
122,2;2881717;-0,688
122;2881793;-0,151
122;2881834;0,000
122;2881894;0,000
122;2881938;0,000
121,9;2882024;-0,067
120,2;2882104;-1,217
119,9;2882184;-0,215
119,3;2882244;-0,573
118,9;2882334;-0,255
117,9;2882424;-0,637
117;2882515;-0,567
117;2882605;0,000
117;2882695;0,000
116,8;2882785;-0,127
116,6;2882820;-0,327
116,5;2882825;-1,146
116;2882861;-0,796
115,8;2882876;-0,764
115,8;2882889;0,000
115,9;2882927;0,151
115,9;2882932;0,000
115,6;2882983;-0,337
115,3;2883013;-0,573
115,2;2883025;-0,477
115,1;2883096;-0,081
115;2883113;-0,337
114,9;2883127;-0,409
114,9;2883179;0,000
114,9;2883185;0,000
114,3;2883254;-0,498
114,2;2883300;-0,125
112,7;2883355;-1,562
112,9;2883410;0,208
113,2;2883468;0,296
114,4;2883527;1,165
114,5;2883595;0,084
114,2;2883663;-0,253
114,1;2883688;-0,229
114;2883751;-0,091
114,6;2883828;0,446
115,2;2883882;0,637
115,3;2883926;0,130
115,4;2883955;0,198
116;2884019;0,537
116,1;2884054;0,164
116,2;2884078;0,239
116,4;2884123;0,255
115,8;2884178;-0,625
115,5;2884202;-0,716
114,7;2884245;-1,066
113,5;2884308;-1,091
113,1;2884346;-0,603
112,9;2884381;-0,327
112,9;2884408;0,000
112,8;2884441;-0,174
112,8;2884468;0,000
112,8;2884503;0,000
112,8;2884513;0,000
112,8;2884551;0,000
112,9;2884584;0,174
113;2884599;0,382
112,9;2884653;-0,106
112,2;2884716;-0,637
112;2884770;-0,212
111,9;2884778;-0,716
111,6;2884836;-0,296
111,1;2884859;-1,245
110,6;2884880;-1,364
110;2884936;-0,614
109,5;2884991;-0,521
109,1;2885054;-0,364
109,4;2885110;0,307
109,4;2885154;0,000
108,9;2885192;-0,754
108,9;2885197;0,000
108,4;2885232;-0,818
107,4;2885292;-0,955
107,4;2885293;0,000
106,8;2885367;-0,465
106,5;2885388;-0,818
106,5;2885395;0,000
106,1;2885431;-0,637
106;2885451;-0,286
105,5;2885505;-0,531
105,1;2885560;-0,417
105,1;2885564;0,000
104,8;2885601;-0,465
104,9;2885646;0,127
105,3;2885670;0,955
106;2885704;1,179
106,2;2885740;0,318
105,3;2885763;-2,241
103,6;2885810;-2,071
103;2885845;-0,982
102,7;2885873;-0,614
102,7;2885968;0,000
103,5;2886062;0,488
102,4;2886147;-0,741
102,3;2886232;-0,067
102,9;2886316;0,409
102,9;2886401;0,000
102,1;2886486;-0,539
101,9;2886513;-0,424
102;2886574;0,094
101,6;2886634;-0,382
101,1;2886701;-0,428
101,1;2886767;0,000
101,8;2886852;0,472
101,7;2886916;-0,090
101,4;2886980;-0,269
101,4;2886983;0,000
101,7;2887000;1,011
101,9;2887009;1,273
102,4;2887042;0,868
102,1;2887115;-0,235
101,5;2887188;-0,471
101,3;2887261;-0,157
100,8;2887313;-0,551
100,3;2887365;-0,551
100,2;2887385;-0,286
99,6;2887464;-0,435
99;2887542;-0,441
99;2887621;0,000
97,9;2887712;-0,693
97,3;2887804;-0,374
97;2887867;-0,273
97,3;2887902;0,491
98;2887985;0,483
98;2888021;0,000
98,1;2888093;0,080
98;2888168;-0,076
98;2888236;0,000
98,9;2888304;0,758
98,3;2888372;-0,506
98,2;2888445;-0,078
99;2888518;0,628
98,8;2888544;-0,441
98,3;2888589;-0,637
97,5;2888646;-0,804
97,6;2888723;0,074
97,9;2888766;0,400
98;2888818;0,110
97;2888917;-0,579
96;2889016;-0,579
96,6;2889114;0,351
96,3;2889213;-0,174
96,9;2889312;0,347
95,9;2889411;-0,579
95,6;2889510;-0,174
95,5;2889609;-0,058
96,1;2889707;0,351
98;2889806;1,099
97;2889905;-0,579
96,5;2890004;-0,289
95,3;2890103;-0,694
95,1;2890202;-0,116
94,4;2890301;-0,405
94,3;2890399;-0,058
93;2890498;-0,752
93;2890597;0,000
93,6;2890696;0,347
92,4;2890795;-0,694
90,8;2890894;-0,926
91,2;2890993;0,231
92,2;2891091;0,585
93;2891178;0,527
94;2891264;0,666
93,6;2891351;-0,263
91,6;2891437;-1,332
89,7;2891524;-1,251
89,5;2891610;-0,133
90,1;2891697;0,395
90,2;2891700;1,909
90;2891784;-0,136
89,5;2891868;-0,341
88,4;2891951;-0,759
87,6;2892035;-0,546
87,7;2892093;0,099
88,1;2892150;0,402
88,5;2892213;0,364
88,4;2892287;-0,077
87,6;2892362;-0,611
87,2;2892456;-0,244
88,9;2892550;1,036
88,1;2892644;-0,488
86,3;2892739;-1,085
86,3;2892813;0,000
86,8;2892887;0,387
87,2;2892961;0,310
87;2893043;-0,140
86,8;2893125;-0,140
87;2893211;0,133
86,7;2893297;-0,200
86,2;2893383;-0,333
86,2;2893465;0,000
88;2893554;1,159
89,5;2893642;0,977
89,9;2893716;0,310
